,Unnamed: 0,PSNR_before,PSNR_after,SSIM_before,SSIM_after,m00,m01,m02,m10,m11,m12,a,b,sigma,iso,gt_out,gt_out_ccm,deg_out,deg_out_ccm,deg_out_cfa,loss,bad,ra,rb,rsigma,ga,gb,gsigma,ba,bb,bsigma,r2_after,after,r2_before,mean_after,mean_before
874,874,33.801315738,34.1867593162,0.784934203948,0.79422373949,1.0,0.0,-1.39999997616,0.0,1.0,-0.300000011921,0.000537445,0.944018,0.0105667,102400.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-bluebirds-A7C_ISO125_sha1=4a6064cb0dfffb671c3ee38af56d0751929796bb.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-bluebirds-A7C_ISO125_sha1=4a6064cb0dfffb671c3ee38af56d0751929796bb.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-bluebirds-A7C_ISO65535_sha1=221c23e21a205b6bfec5803c567a008b7246c9a5.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-bluebirds-A7C_ISO65535_sha1=221c23e21a205b6bfec5803c567a008b7246c9a5.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-bluebirds-A7C_ISO65535_sha1=221c23e21a205b6bfec5803c567a008b7246c9a5.arw_cfa.npy,0.007142951246351,False,0.002313503297045827,0.928543746471405,0.013583680614829063,0.00024219395709224045,0.975201427936554,0.016835037618875504,0.0024889858905225992,0.9286744594573975,0.012173694558441639,0.645690167188377,0.645690167188377,0.6886894705553666,9.118852339895511e-10,0.0005630014929920435
875,875,32.8049591125,32.8705038858,0.731833594457,0.733530586337,1.0,0.0,-0.300000011921,0.0,1.0,-0.0,0.00202615,0.92937,0.0154268,204800.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-bluebirds-A7C_ISO125_sha1=4a6064cb0dfffb671c3ee38af56d0751929796bb.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-bluebirds-A7C_ISO125_sha1=4a6064cb0dfffb671c3ee38af56d0751929796bb.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-bluebirds-A7C_ISO65535_sha1=2d31480808a4068d0f6c17a9204cb375f35b3a78.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-bluebirds-A7C_ISO65535_sha1=2d31480808a4068d0f6c17a9204cb375f35b3a78.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-bluebirds-A7C_ISO65535_sha1=2d31480808a4068d0f6c17a9204cb375f35b3a78.arw_cfa.npy,0.0133636407554149,False,0.03365117311477661,0.9176809191703796,0.02127784676849842,0.030642066150903702,0.9715766906738281,0.025724362581968307,0.03320038318634033,0.9296323657035828,0.01902611553668976,0.11036694742386166,0.11036694742386166,-1.7109147802116702,-9.462947900829022e-07,-0.030195213854312897
876,876,29.2818188597,31.0278690162,0.90941341836,0.979665781646,1.0,0.0,1.70000004768,0.0,1.0,-2.09999990463,0.00148083,0.955119,0.0211727,200.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_GT_ISO100_sha1=f71bff2d267cefbf243971b98beb973daeee84db.cr2.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_GT_ISO100_sha1=f71bff2d267cefbf243971b98beb973daeee84db.cr2_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_ISO200_sha1=1ef976d7f39b765a233e992fad84d5f7e646860b.cr2.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_ISO200_sha1=1ef976d7f39b765a233e992fad84d5f7e646860b.cr2_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_ISO200_sha1=1ef976d7f39b765a233e992fad84d5f7e646860b.cr2_cfa.npy,0.0013406319776549,False,0.001922890543937683,0.9775988459587097,0.003299113130196929,0.001493434072472155,0.979224681854248,0.0034546616952866316,0.0037255098577588797,0.9572970867156982,0.0027354909107089043,0.9928384265171399,0.9928384265171399,0.9913888031004496,-7.376522262347862e-06,0.0009096197900362313
877,877,30.0040727193,30.7529390957,0.945832394517,0.978316630511,1.0,0.0,1.10000002384,0.0,1.0,-0.699999988079,0.000223252,0.986426,0.014301,400.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_GT_ISO100_sha1=f71bff2d267cefbf243971b98beb973daeee84db.cr2.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_GT_ISO100_sha1=f71bff2d267cefbf243971b98beb973daeee84db.cr2_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_ISO400_sha1=050544300c731d701b5c915eda4eb05f1ef394c4.cr2.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_ISO400_sha1=050544300c731d701b5c915eda4eb05f1ef394c4.cr2_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_ISO400_sha1=050544300c731d701b5c915eda4eb05f1ef394c4.cr2_cfa.npy,0.0011502674315124,False,0.001302853925153613,0.9900603294372559,0.00533868744969368,0.0010946003021672368,0.9874560236930847,0.004015174228698015,0.006088671740144491,0.9364646673202515,0.0044927592389285564,0.9795830155930645,0.9795830155930645,0.9809034272341859,-4.05149876314681e-05,0.0007690126658417284
878,878,29.2576615499,31.1388957913,0.900793386154,0.973472099922,1.0,0.0,1.79999995232,0.0,1.0,-2.09999990463,0.00190589,0.947807,0.0221569,800.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_GT_ISO100_sha1=f71bff2d267cefbf243971b98beb973daeee84db.cr2.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_GT_ISO100_sha1=f71bff2d267cefbf243971b98beb973daeee84db.cr2_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_ISO800_sha1=71ded18530db93a41c5dc96d7463912beb271602.cr2.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_ISO800_sha1=71ded18530db93a41c5dc96d7463912beb271602.cr2_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_ISO800_sha1=71ded18530db93a41c5dc96d7463912beb271602.cr2_cfa.npy,0.0019023200729861,False,0.0017076784279197454,0.9833062887191772,0.004845595918595791,0.001819162629544735,0.9777308702468872,0.005133660975843668,0.0034356953110545874,0.9578395485877991,0.003501594066619873,0.9876570661330348,0.9876570661330348,0.986071770755498,-5.22653317602817e-06,0.0011406909907236695
879,879,29.4704068709,31.2031819155,0.900470850311,0.968871273121,1.0,0.0,-0.10000000149,0.0,1.0,-2.70000004768,0.00181952,0.945279,0.0219689,1600.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_GT_ISO100_sha1=f71bff2d267cefbf243971b98beb973daeee84db.cr2.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_GT_ISO100_sha1=f71bff2d267cefbf243971b98beb973daeee84db.cr2_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_ISO1600_sha1=c47c1343b8d0485a5d8f1c2d69e84a0cf9fae3ec.cr2.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_ISO1600_sha1=c47c1343b8d0485a5d8f1c2d69e84a0cf9fae3ec.cr2_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_ISO1600_sha1=c47c1343b8d0485a5d8f1c2d69e84a0cf9fae3ec.cr2_cfa.npy,0.0022930807899683,True,0.003703898284584284,0.9685066342353821,0.008102688007056713,0.00234188768081367,0.9725780487060547,0.006967836059629917,0.006557533983141184,0.9264155030250549,0.005319393239915371,0.9712659306405788,0.9712659306405788,0.9703186200149911,-1.8988965166499838e-05,0.0014207670465111732
880,880,28.9730892289,31.2443926925,0.868200330016,0.953239440945,1.0,0.0,2.09999990463,0.0,1.0,-2.29999995232,0.00235222,0.930392,0.0250178,3200.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_GT_ISO100_sha1=f71bff2d267cefbf243971b98beb973daeee84db.cr2.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_GT_ISO100_sha1=f71bff2d267cefbf243971b98beb973daeee84db.cr2_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_ISO3200_sha1=4b71ad313b4fb8d70ba3c5d8cf5a5b9839f8ed80.cr2.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_ISO3200_sha1=4b71ad313b4fb8d70ba3c5d8cf5a5b9839f8ed80.cr2_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_ISO3200_sha1=4b71ad313b4fb8d70ba3c5d8cf5a5b9839f8ed80.cr2_cfa.npy,0.0030928999185562,True,0.002038488630205393,0.9784490466117859,0.00893863383680582,0.002190951257944107,0.971738874912262,0.009560484439134598,0.004163462668657303,0.9488211870193481,0.00701740849763155,0.9665192121012802,0.9665192121012802,0.9671320211032767,-2.2578587959287688e-05,0.001410847413353622
881,881,36.2803137274,36.7482322248,0.922118624404,0.930718043721,1.0,0.0,0.10000000149,0.0,1.0,-0.5,-0.00139503,0.416777,0.0114147,3200.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_GT_ISO100_sha1=f71bff2d267cefbf243971b98beb973daeee84db.cr2.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_GT_ISO100_sha1=f71bff2d267cefbf243971b98beb973daeee84db.cr2_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_ISO3200_sha1=e8999899edefe623b28db4193af57e3f783edf9e.cr2.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_ISO3200_sha1=e8999899edefe623b28db4193af57e3f783edf9e.cr2_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_MuseeL-Saint-Pierre-C500D_ISO3200_sha1=e8999899edefe623b28db4193af57e3f783edf9e.cr2_cfa.npy,0.0145792327821254,True,0.04565233737230301,0.4004937708377838,0.007077820599079132,0.04610612988471985,0.3938128650188446,0.007239253725856543,0.04782475531101227,0.37610146403312683,0.0049581038765609264,0.8442092486190814,0.8442092486190814,0.22756800986893444,-1.474777300281005e-09,0.02007155306637287
882,882,51.3735199127,52.7709087133,0.992953532693,0.994701973304,1.0,0.0,0.300000011921,0.0,1.0,0.40000000596,-5.44567e-05,0.999419,0.00134357,250.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO100_sha1=2c50a864620275ee69a44149875a4959017e68b1.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO100_sha1=2c50a864620275ee69a44149875a4959017e68b1.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO250_sha1=797b9b89d416907efc561e6ac2f04b3a16fc5e5e.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO250_sha1=797b9b89d416907efc561e6ac2f04b3a16fc5e5e.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO250_sha1=797b9b89d416907efc561e6ac2f04b3a16fc5e5e.arw_cfa.npy,0.0003884795587509,False,0.00011716157314367592,0.9979051351547241,0.0012518815929070115,-7.378710142802447e-05,1.0000618696212769,0.0013975920155644417,0.0008965553133748472,0.97895348072052,0.0008309424738399684,0.9640563732786714,0.9640563732786714,0.964708221546406,-1.4265796322021629e-09,8.979390258900821e-05
883,883,51.7037842098,51.8052356494,0.993206258291,0.993335194758,1.0,0.0,0.20000000298,0.0,1.0,-0.0,-5.11895e-05,1.00214,0.001302,250.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO100_sha1=2c50a864620275ee69a44149875a4959017e68b1.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO100_sha1=2c50a864620275ee69a44149875a4959017e68b1.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO250_sha1=25635bd89df527eacf62778b4e572a16dd8c3775.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO250_sha1=25635bd89df527eacf62778b4e572a16dd8c3775.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO250_sha1=25635bd89df527eacf62778b4e572a16dd8c3775.arw_cfa.npy,0.0003754513745661,False,-8.016011997824535e-05,1.0022460222244263,0.0012275634799152613,-0.00010838523303391412,1.0021239519119263,0.0014308764366433024,0.0002840966044459492,0.9927629232406616,0.0007431088015437126,0.9732055733168452,0.9732055733168452,0.9733965415764699,7.465356666180867e-10,5.4698397434549406e-05
884,884,50.3840825271,51.3204612068,0.991572992688,0.99264811786,1.0,0.0,0.600000023842,0.0,1.0,-0.0,-0.000162264,0.992443,0.00192017,640.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO100_sha1=2c50a864620275ee69a44149875a4959017e68b1.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO100_sha1=2c50a864620275ee69a44149875a4959017e68b1.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO640_sha1=5c30586569186f46e8e3f17df61ad6483a99e774.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO640_sha1=5c30586569186f46e8e3f17df61ad6483a99e774.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO640_sha1=5c30586569186f46e8e3f17df61ad6483a99e774.arw_cfa.npy,0.0005669110687449,False,0.000626200286205858,0.9841839671134949,0.0017960669938474894,0.00011301899940008298,0.9920589923858643,0.0020771250128746033,0.0017178804846480489,0.9556233882904053,0.0011615767143666744,0.932092634633916,0.932092634633916,0.9301112723131018,-7.423139880557983e-11,0.00035844743251800537
885,885,50.1461912254,50.6857391266,0.991120885467,0.992483079782,1.0,0.0,0.5,0.0,1.0,-0.0,-0.000197782,0.990561,0.0021096,800.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO100_sha1=2c50a864620275ee69a44149875a4959017e68b1.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO100_sha1=2c50a864620275ee69a44149875a4959017e68b1.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO800_sha1=9c9821960e6a53c0f400550098c6db2e471a3a93.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO800_sha1=9c9821960e6a53c0f400550098c6db2e471a3a93.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO800_sha1=9c9821960e6a53c0f400550098c6db2e471a3a93.arw_cfa.npy,0.0006198973278515,False,0.0004909600829705596,0.9851906299591064,0.001971726305782795,0.00029502014513127506,0.9884297847747803,0.0023322775959968567,0.0015585104702040553,0.9583329558372498,0.001229732995852828,0.9222291950705286,0.9222291950705286,0.919421372562826,-3.3914249186750567e-10,0.00039629469392821193
886,886,50.4831058922,50.4831058922,0.991174104413,0.991174104413,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.000210881,0.991107,0.00227079,1000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO100_sha1=2c50a864620275ee69a44149875a4959017e68b1.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO100_sha1=2c50a864620275ee69a44149875a4959017e68b1.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO1000_sha1=43f1e4b4b7dc283486ec16445f808c80a9339281.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO1000_sha1=43f1e4b4b7dc283486ec16445f808c80a9339281.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO1000_sha1=43f1e4b4b7dc283486ec16445f808c80a9339281.arw_cfa.npy,0.0006413634982891,False,0.0004931247676722705,0.9857531785964966,0.002111596055328846,0.00012016043183393776,0.9907374978065491,0.0025301692076027393,0.0006717689102515578,0.9780898690223694,0.0012818335089832544,0.9159958887226183,0.9159958887226183,0.9129773291325706,1.9075006019164675e-09,0.00035544377169571817
887,887,49.0274525868,49.0884771253,0.988247421882,0.988385302547,1.0,0.0,0.20000000298,0.0,1.0,-0.0,-0.000292956,0.993246,0.00316239,2000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO100_sha1=2c50a864620275ee69a44149875a4959017e68b1.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO100_sha1=2c50a864620275ee69a44149875a4959017e68b1.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO2000_sha1=c4d896340a971c1f111a6f20cabab9ef78741fca.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO2000_sha1=c4d896340a971c1f111a6f20cabab9ef78741fca.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO2000_sha1=c4d896340a971c1f111a6f20cabab9ef78741fca.arw_cfa.npy,0.0008924268768168,False,0.00021499756257981062,0.9882941842079163,0.003011454129591584,3.6139146686764434e-05,0.991556704044342,0.003503983374685049,0.0009747861186042428,0.9697312116622925,0.0017595471581444144,0.8441565360562506,0.8441565360562506,0.8432495945064316,1.1750372896912609e-10,0.0004428270913194865
888,888,47.1952815751,47.2340232477,0.982636513485,0.982771885982,1.0,0.0,0.20000000298,0.0,1.0,-0.0,-0.000493542,0.993804,0.00442178,4000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO100_sha1=2c50a864620275ee69a44149875a4959017e68b1.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO100_sha1=2c50a864620275ee69a44149875a4959017e68b1.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO4000_sha1=cf41dd9013a5f5263c567ccbcd3bcc592412c04e.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO4000_sha1=cf41dd9013a5f5263c567ccbcd3bcc592412c04e.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO4000_sha1=cf41dd9013a5f5263c567ccbcd3bcc592412c04e.arw_cfa.npy,0.0012356075458228,False,3.3005494515236933e-06,0.9877949953079224,0.004200308583676815,0.00011499194079078734,0.9893867373466492,0.0049015237018466,0.0009585593361407518,0.9676581621170044,0.0025189300067722797,0.6572510233674053,0.6572510233674053,0.6622738927132751,-2.0292261204701845e-09,0.0005578894633799791
889,889,42.8182355063,42.8328667726,0.95736084179,0.957492732154,1.0,0.0,0.20000000298,0.0,1.0,-0.0,-0.0005113,0.992723,0.00786158,12800.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO100_sha1=2c50a864620275ee69a44149875a4959017e68b1.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO100_sha1=2c50a864620275ee69a44149875a4959017e68b1.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO12800_sha1=12f3076b231f7f6991b90e0ca35cc0a7a43519d0.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO12800_sha1=12f3076b231f7f6991b90e0ca35cc0a7a43519d0.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_drying_apple_seeds_ISO12800_sha1=12f3076b231f7f6991b90e0ca35cc0a7a43519d0.arw_cfa.npy,0.0021880895365029,False,0.00033200348843820393,0.9805862307548523,0.007410169113427401,0.0005829169531352818,0.9822363257408142,0.008645633235573769,0.0010182539699599147,0.9696304798126221,0.004517753608524799,-0.09538928652509737,-0.09538928652509737,-0.039154615198561116,-1.2158469786527348e-09,0.00040717507363297045
