,PSNR_before,PSNR_after,SSIM_before,SSIM_after,m00,m01,m02,m10,m11,m12,a,b,sigma,iso,gt_out,gt_out_ccm,deg_out,deg_out_ccm,deg_out_cfa,loss,bad
638,44.5726322818,45.6796591401,0.967863537167,0.974220608393,1.0,0.0,-0.20000000298,0.0,1.0,-0.10000000149,-0.000129164,1.00483,0.00246901,1600.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO160_sha1=74f693deb1351dabf80142dce7fc2de1d799c72a.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO160_sha1=74f693deb1351dabf80142dce7fc2de1d799c72a.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO1600_sha1=27770b9c2f291bb2e9bd2df2dddd05a640a49dc8.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO1600_sha1=27770b9c2f291bb2e9bd2df2dddd05a640a49dc8.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO1600_sha1=27770b9c2f291bb2e9bd2df2dddd05a640a49dc8.arw_cfa.npy,0.0005256339791230857,False
639,43.9795487471,44.5016125592,0.962898714885,0.966539790334,1.0,0.0,0.20000000298,0.0,1.0,-0.0,-0.000143838,0.977121,0.0031869,3200.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO160_sha1=74f693deb1351dabf80142dce7fc2de1d799c72a.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO160_sha1=74f693deb1351dabf80142dce7fc2de1d799c72a.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO3200_sha1=5294b5e9d66e8bee4708e8c922bb27e9a77c8a48.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO3200_sha1=5294b5e9d66e8bee4708e8c922bb27e9a77c8a48.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO3200_sha1=5294b5e9d66e8bee4708e8c922bb27e9a77c8a48.arw_cfa.npy,0.0007251747883856297,False
640,39.9686005129,40.5735501711,0.931736896022,0.942419980767,1.0,0.0,-0.5,0.0,1.0,-0.10000000149,-8.67322e-05,0.9266,0.00637225,12800.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO160_sha1=74f693deb1351dabf80142dce7fc2de1d799c72a.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO160_sha1=74f693deb1351dabf80142dce7fc2de1d799c72a.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO12800_sha1=1bbd49878fd1cca39c7bafcdd8d2b1d63e8a3fa6.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO12800_sha1=1bbd49878fd1cca39c7bafcdd8d2b1d63e8a3fa6.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO12800_sha1=1bbd49878fd1cca39c7bafcdd8d2b1d63e8a3fa6.arw_cfa.npy,0.001820292673073709,False
641,38.0465886467,38.1801302509,0.878507350039,0.881880077415,1.0,0.0,-0.20000000298,0.0,1.0,-0.0,-0.000416805,0.973651,0.00870623,25600.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO160_sha1=74f693deb1351dabf80142dce7fc2de1d799c72a.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO160_sha1=74f693deb1351dabf80142dce7fc2de1d799c72a.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO25600_sha1=8c196b1d3f23b14ac7adbd3e7ed00fb86d82e8f1.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO25600_sha1=8c196b1d3f23b14ac7adbd3e7ed00fb86d82e8f1.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_Leslie_circus_plant_ISO25600_sha1=8c196b1d3f23b14ac7adbd3e7ed00fb86d82e8f1.arw_cfa.npy,0.0020720588508993387,False
642,44.9100821224,44.9100821224,0.97660753839,0.97660753839,1.0,0.0,-0.0,0.0,1.0,-0.0,3.44927e-05,0.995148,0.00147415,100.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=d80fc52c6c7fcea969a1371d1b653b521fee2cde.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=d80fc52c6c7fcea969a1371d1b653b521fee2cde.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=d80fc52c6c7fcea969a1371d1b653b521fee2cde.arw_cfa.npy,0.0003414466918911785,False
643,44.7859468688,44.7859468688,0.97628819095,0.97628819095,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.000233649,1.00342,0.00157443,125.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO125_sha1=8c107b986650a42868688322dae31a67d1083bea.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO125_sha1=8c107b986650a42868688322dae31a67d1083bea.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO125_sha1=8c107b986650a42868688322dae31a67d1083bea.arw_cfa.npy,0.0003607595572248101,False
644,44.457121993,45.3541627238,0.974678761084,0.978814935398,1.0,0.0,0.10000000149,0.0,1.0,0.10000000149,-0.000568614,0.999834,0.0026401,640.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO640_sha1=ecaca465baf465ccbfc993fd35871e965359958a.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO640_sha1=ecaca465baf465ccbfc993fd35871e965359958a.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO640_sha1=ecaca465baf465ccbfc993fd35871e965359958a.arw_cfa.npy,0.0006636006291955709,False
645,44.2127609014,45.552427146,0.973287794725,0.979727497658,1.0,0.0,-0.10000000149,0.0,1.0,0.20000000298,-0.000508336,0.99306,0.00330868,1000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO1000_sha1=8e152b628522503cf9069f89553b46fb8714d623.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO1000_sha1=8e152b628522503cf9069f89553b46fb8714d623.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO1000_sha1=8e152b628522503cf9069f89553b46fb8714d623.arw_cfa.npy,0.000867696013301611,False
646,44.2243083829,44.2243083829,0.972407555547,0.972407555547,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.000344981,0.982721,0.00405875,2000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO2000_sha1=b753de6b68615d97bed5ea25e1eb73d63016c4c6.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO2000_sha1=b753de6b68615d97bed5ea25e1eb73d63016c4c6.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO2000_sha1=b753de6b68615d97bed5ea25e1eb73d63016c4c6.arw_cfa.npy,0.001056683249771595,False
647,41.6674031873,44.6910369396,0.957305323113,0.976881676316,1.0,0.0,0.600000023842,0.0,1.0,0.10000000149,-0.000558559,0.99641,0.00678366,4000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO4000_sha1=63b6c31d35b2befae2331e812cee7fe32e69da6f.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO4000_sha1=63b6c31d35b2befae2331e812cee7fe32e69da6f.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO4000_sha1=63b6c31d35b2befae2331e812cee7fe32e69da6f.arw_cfa.npy,0.0017068888992071152,False
648,42.4055844485,42.9213949695,0.959328105034,0.963216274681,1.0,0.0,0.10000000149,0.0,1.0,0.10000000149,-0.000628218,0.980359,0.00780302,8000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO8000_sha1=e6f008c0934e29acff686efc57b69807501799f3.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO8000_sha1=e6f008c0934e29acff686efc57b69807501799f3.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO8000_sha1=e6f008c0934e29acff686efc57b69807501799f3.arw_cfa.npy,0.002093254355713725,False
649,39.8960292824,40.3162625976,0.931913579793,0.937334126213,1.0,0.0,0.20000000298,0.0,1.0,-0.0,-0.000592259,0.978667,0.0123505,20000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO20000_sha1=c03c41a1cc145cdd9844a3dedfe0182cbb700073.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO20000_sha1=c03c41a1cc145cdd9844a3dedfe0182cbb700073.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO20000_sha1=c03c41a1cc145cdd9844a3dedfe0182cbb700073.arw_cfa.npy,0.0033572756219655275,False
650,39.2608374073,39.514337997,0.921350756386,0.925100223146,1.0,0.0,0.10000000149,0.0,1.0,0.10000000149,-0.000889481,0.974311,0.013697,25600.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO25600_sha1=78d86b2515fd0b274f85ba4e92193577c025904e.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO25600_sha1=78d86b2515fd0b274f85ba4e92193577c025904e.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO25600_sha1=78d86b2515fd0b274f85ba4e92193577c025904e.arw_cfa.npy,0.0036782112438231707,False
651,36.5372767732,36.5372767732,0.868226714357,0.868226714357,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.0011175,0.970292,0.0196462,51200.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO51200_sha1=2db471abb1ef9e326ae870284a96a5cac6141236.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO51200_sha1=2db471abb1ef9e326ae870284a96a5cac6141236.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO51200_sha1=2db471abb1ef9e326ae870284a96a5cac6141236.arw_cfa.npy,0.005326935555785894,False
652,36.1349520959,36.3398035464,0.858282691289,0.864043851566,1.0,0.0,0.10000000149,0.0,1.0,-0.20000000298,-0.00144756,0.967748,0.0185176,64000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO100_sha1=715b321da30a9fd548b889624a150108452f30de.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO64000_sha1=dbc5685a8c1c63fc28d89faf200063d0360eb822.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO64000_sha1=dbc5685a8c1c63fc28d89faf200063d0360eb822.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_bark_beetled_log_ISO64000_sha1=dbc5685a8c1c63fc28d89faf200063d0360eb822.arw_cfa.npy,0.0052347914315760136,False
653,43.4266395961,46.9973207334,0.965957409584,0.983732098504,1.0,0.0,0.5,0.0,1.0,-0.10000000149,0.000128764,0.997018,0.00310467,1000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO400_sha1=86219c8c7f25452b662b449c499043ece15c7493.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO400_sha1=86219c8c7f25452b662b449c499043ece15c7493.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO1000_sha1=c9149b6db578870fd1a8c2fda0b410ea320711b5.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO1000_sha1=c9149b6db578870fd1a8c2fda0b410ea320711b5.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO1000_sha1=c9149b6db578870fd1a8c2fda0b410ea320711b5.arw_cfa.npy,0.0007949692662805319,False
654,43.1729676953,46.1584700348,0.964016135186,0.980082406915,1.0,0.0,0.600000023842,0.0,1.0,-0.0,9.73539e-05,0.988224,0.00350087,1600.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO400_sha1=86219c8c7f25452b662b449c499043ece15c7493.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO400_sha1=86219c8c7f25452b662b449c499043ece15c7493.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO1600_sha1=6c8d19446f63243d5c471b1e2752179efdaff0f7.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO1600_sha1=6c8d19446f63243d5c471b1e2752179efdaff0f7.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO1600_sha1=6c8d19446f63243d5c471b1e2752179efdaff0f7.arw_cfa.npy,0.0009443862363696098,False
655,44.03151548,45.0611159681,0.968198541851,0.974355418118,1.0,0.0,0.20000000298,0.0,1.0,-0.0,-2.51144e-05,0.968965,0.00353046,2500.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO400_sha1=86219c8c7f25452b662b449c499043ece15c7493.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO400_sha1=86219c8c7f25452b662b449c499043ece15c7493.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO2500_sha1=4e5853cd3e558c952b3cd79078c10e011c079b33.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO2500_sha1=4e5853cd3e558c952b3cd79078c10e011c079b33.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO2500_sha1=4e5853cd3e558c952b3cd79078c10e011c079b33.arw_cfa.npy,0.0010665619047358632,False
656,42.8048987423,44.842416595,0.960162911611,0.974787005105,1.0,0.0,0.5,0.0,1.0,-0.0,2.60893e-05,0.981558,0.00459562,4000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO400_sha1=86219c8c7f25452b662b449c499043ece15c7493.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO400_sha1=86219c8c7f25452b662b449c499043ece15c7493.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO4000_sha1=f23184eb1b510ba49f9db986a0aa56fc1098e31c.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO4000_sha1=f23184eb1b510ba49f9db986a0aa56fc1098e31c.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO4000_sha1=f23184eb1b510ba49f9db986a0aa56fc1098e31c.arw_cfa.npy,0.0013251121854409575,False
657,42.4894965093,44.8371250559,0.957325452613,0.973799877578,1.0,0.0,0.5,0.0,1.0,0.10000000149,-6.94629e-05,0.996564,0.00507054,5000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO400_sha1=86219c8c7f25452b662b449c499043ece15c7493.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO400_sha1=86219c8c7f25452b662b449c499043ece15c7493.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO5000_sha1=e29fc8c8cf6505f84a3135ee82e6473884539c1a.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO5000_sha1=e29fc8c8cf6505f84a3135ee82e6473884539c1a.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_TEST_Laura_Lemons_platformer_ISO5000_sha1=e29fc8c8cf6505f84a3135ee82e6473884539c1a.arw_cfa.npy,0.0014538984978571534,False
658,46.9102098452,46.9102098452,0.986329458485,0.986329458485,1.0,0.0,-0.0,0.0,1.0,-0.0,-7.91227e-06,1.00675,0.00063014,160.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-fruitbearer-A7C_ISO125_sha1=a00fb0068f23413c71d938d10ff4fa40ac620ff2.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-fruitbearer-A7C_ISO125_sha1=a00fb0068f23413c71d938d10ff4fa40ac620ff2.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-fruitbearer-A7C_ISO160_sha1=9335eb8fb52762db6a376cca3f37c8d6125fa7b8.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-fruitbearer-A7C_ISO160_sha1=9335eb8fb52762db6a376cca3f37c8d6125fa7b8.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-fruitbearer-A7C_ISO160_sha1=9335eb8fb52762db6a376cca3f37c8d6125fa7b8.arw_cfa.npy,0.00016076627071015537,False
