,Unnamed: 0.1,Unnamed: 0,PSNR_before,PSNR_after,SSIM_before,SSIM_after,m00,m01,m02,m10,m11,m12,a,b,sigma,iso,gt_out,gt_out_ccm,deg_out,deg_out_ccm,deg_out_cfa,loss,bad,ra,rb,rsigma,ga,gb,gsigma,ba,bb,bsigma,r2_after,after,r2_before,mean_after,mean_before,gt_black_0,deg_black_0,gt_black_1,deg_black_1,gt_black_2,deg_black_2,gt_black_3,deg_black_3
1331,1331,1331,43.6460459329,44.5567263048,0.974487075373,0.977979000852,1.0,0.0,-0.10000000149,0.0,1.0,-0.10000000149,5.63729e-05,0.971357,0.00285588,400.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-theatre_GT_ISO200_sha1=e1e28becc6fb34697a6061893a007a4a7a88b6e0.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-theatre_GT_ISO200_sha1=e1e28becc6fb34697a6061893a007a4a7a88b6e0.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-theatre_ISO400_sha1=c59d9dea763e402ffc72c73e2d75e1a58891aa55.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-theatre_ISO400_sha1=c59d9dea763e402ffc72c73e2d75e1a58891aa55.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-theatre_ISO400_sha1=c59d9dea763e402ffc72c73e2d75e1a58891aa55.raf_cfa.npy,0.000825515075121,False,0.0021812918130308,0.9685598015785216,0.0024602441117167,0.0018005244201049,0.97144615650177,0.0026819868944585,0.0022362112067639,0.9663711190223694,0.0016752923838794,0.9946888158230772,0.9946888158230772,0.99281471795479,1.852354242215526e-10,0.0007869376568123,0.062442776048342793,0.062442776048342793,0.062442776048342793,0.062442776048342793,0.062442776048342793,0.062442776048342793,0.062442776048342793,0.062442776048342793
1332,1332,1332,43.4196958399,44.1303452696,0.970615220805,0.973652331993,1.0,0.0,-0.10000000149,0.0,1.0,-0.10000000149,-6.80656e-05,0.805167,0.00486179,2500.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-theatre_GT_ISO200_sha1=e1e28becc6fb34697a6061893a007a4a7a88b6e0.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-theatre_GT_ISO200_sha1=e1e28becc6fb34697a6061893a007a4a7a88b6e0.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-theatre_ISO2500_sha1=dc9923d873f6e3ede7e54609cb7c7d8c47cb38c2.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-theatre_ISO2500_sha1=dc9923d873f6e3ede7e54609cb7c7d8c47cb38c2.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-theatre_ISO2500_sha1=dc9923d873f6e3ede7e54609cb7c7d8c47cb38c2.raf_cfa.npy,0.0040545142255723,True,0.0125861270353198,0.8008724451065063,0.0043770759366452,0.0126315522938966,0.8003748655319214,0.0048013743944466,0.0127416728064417,0.7977270483970642,0.0029190729837864,0.9770002707000968,0.9770002707000968,0.8925425491745806,-4.450400048483516e-09,0.0054971990175545,0.062442776048342793,0.06250381493011048,0.062442776048342793,0.06250381493011048,0.062442776048342793,0.06250381493011048,0.062442776048342793,0.06250381493011048
1333,1333,1333,45.1656227337,45.1656227337,0.978150243202,0.978150243202,1.0,0.0,-0.0,0.0,1.0,-0.0,-0.00014517,0.324723,0.00375093,6400.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-theatre_GT_ISO200_sha1=e1e28becc6fb34697a6061893a007a4a7a88b6e0.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-theatre_GT_ISO200_sha1=e1e28becc6fb34697a6061893a007a4a7a88b6e0.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-theatre_ISO6400_sha1=e918f5d289f2b0fc770b72b858187df98adaa888.raf.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-theatre_ISO6400_sha1=e918f5d289f2b0fc770b72b858187df98adaa888.raf_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/X-Trans_MuseeL-theatre_ISO6400_sha1=e918f5d289f2b0fc770b72b858187df98adaa888.raf_cfa.npy,0.0140521200373768,True,0.0426715873181819,0.3189423680305481,0.0028313852380961,0.0427494160830974,0.3191201388835907,0.0029388708062469,0.0423018969595432,0.3222509026527405,0.0018914907705038,0.941811773975031,0.941811773975031,-0.0570688973814175,4.4804809862242223e-10,0.0187170282006263,0.062442776048342793,0.06250381493011048,0.062442776048342793,0.06250381493011048,0.062442776048342793,0.06250381493011048,0.062442776048342793,0.06250381493011048
1334,1334,1334,46.9598826997,48.5473394032,0.988497894922,0.990881043131,1.0,0.0,-0.20000000298,0.0,1.0,-0.10000000149,-8.94838e-06,0.999477,0.00156949,160.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO160_sha1=a05a8dc23eb28639cb66e78b1c803acfea997302.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO160_sha1=a05a8dc23eb28639cb66e78b1c803acfea997302.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO160_sha1=a05a8dc23eb28639cb66e78b1c803acfea997302.arw_cfa.npy,0.0002001185930566,False,-0.0003264011756982,1.004286766052246,0.005226045846939,2.536586544010788e-05,0.9993823766708374,0.0017596498364582,8.732491551199928e-05,0.9974304437637328,0.0010950583964586,0.9968851765400968,0.9968851765400968,0.9968915634759372,4.316678681171026e-10,3.405374081921764e-05,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
1335,1335,1335,46.5383828061,48.0117303767,0.987086260037,0.989482423983,1.0,0.0,0.20000000298,0.0,1.0,-0.10000000149,-1.55309e-05,1.00397,0.00194622,500.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO500_sha1=0eed17f2ebbcbbcba5fbbb73304fde92dadc5fe1.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO500_sha1=0eed17f2ebbcbbcba5fbbb73304fde92dadc5fe1.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO500_sha1=0eed17f2ebbcbbcba5fbbb73304fde92dadc5fe1.arw_cfa.npy,0.0003075517306569,False,-0.000161602452863,1.0040130615234375,0.0019922889769077,-0.0001897789770737,1.0053550004959106,0.0023399773053824,-5.949982005404309e-05,1.002280592918396,0.0013045681407675,0.995582360378638,0.995582360378638,0.9955509622633526,-3.1240512954333605e-10,-4.806689321412705e-05,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
1336,1336,1336,45.5564489376,48.7516888423,0.985680398177,0.990685535062,1.0,0.0,0.10000000149,0.0,1.0,-0.40000000596,-5.40786e-05,1.0035,0.0024808,500.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO500_sha1=270becb4fefcfab16339be4f05e7a02b31df3d24.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO500_sha1=270becb4fefcfab16339be4f05e7a02b31df3d24.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO500_sha1=270becb4fefcfab16339be4f05e7a02b31df3d24.arw_cfa.npy,0.0003425859322305,False,-0.0001542941608931,1.0028159618377686,0.0022126156836748,-0.0002264184295199,1.0051968097686768,0.002668552333489,0.0002742933575063,0.9943852424621582,0.0018494157120585,0.991196945573774,0.991196945573774,0.9912637779232512,-1.2911337277099475e-10,-9.26688971958356e-06,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
1337,1337,1337,47.1208649821,47.5615843685,0.987859681671,0.988462671564,1.0,0.0,-0.0,0.0,1.0,-0.10000000149,-6.7223e-05,0.993277,0.00175336,640.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO640_sha1=b31dbcac392975e31c35fff729dccbce5afc73c5.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO640_sha1=b31dbcac392975e31c35fff729dccbce5afc73c5.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO640_sha1=b31dbcac392975e31c35fff729dccbce5afc73c5.arw_cfa.npy,0.0003167075337842,False,0.0001834615250118,0.992207646369934,0.0021027158945798,6.572602433152497e-05,0.9949471950531006,0.0022991583682596,0.0002400967932771,0.990043580532074,0.0012376549420878,0.9959192677139762,0.9959192677139762,0.9957650087521074,-1.7252642647846983e-09,0.0002282015921082,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
1338,1338,1338,45.0074806512,46.6833281376,0.980833155337,0.984671575707,1.0,0.0,-0.300000011921,0.0,1.0,-0.10000000149,-0.000116549,0.982836,0.00325082,2500.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO2500_sha1=8723156997d3977d9672658e779109255190bfe2.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO2500_sha1=8723156997d3977d9672658e779109255190bfe2.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO2500_sha1=8723156997d3977d9672658e779109255190bfe2.arw_cfa.npy,0.0005970495403744,False,0.0005245966021902,0.9812490344047546,0.0038287569768726,0.0002952659851871,0.9856971502304076,0.0042024943977594,0.0009107213118113,0.9719126224517822,0.002377470722422,0.9848326661362222,0.9848326661362222,0.9844299903651416,-2.1882430589759136e-10,0.0004231363418512,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
1339,1339,1339,43.1394524454,43.5197967216,0.966030450854,0.967459339004,1.0,0.0,-0.10000000149,0.0,1.0,-0.10000000149,-0.000257433,0.984188,0.00515346,8000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO8000_sha1=642161ccead3477a358ce836c03943333324fb84.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO8000_sha1=642161ccead3477a358ce836c03943333324fb84.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO8000_sha1=642161ccead3477a358ce836c03943333324fb84.arw_cfa.npy,0.0010341551387682,False,0.0005885515129193,0.9784961938858032,0.0062445756047964,0.0002703421923797,0.9852949380874634,0.0069971750490367,0.0006975272553972,0.9771112203598022,0.0037706701550632,0.9647970034835416,0.9647970034835416,0.9655190248702769,9.597310723918895e-10,0.0003832111833617,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
1340,1340,1340,42.447489694,42.9908873595,0.9602873655,0.962658386696,1.0,0.0,0.10000000149,0.0,1.0,-0.20000000298,-0.000268885,0.981384,0.00577912,10000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO10000_sha1=5517070abe91017c69edd88fcdd70078eb833a81.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO10000_sha1=5517070abe91017c69edd88fcdd70078eb833a81.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO10000_sha1=5517070abe91017c69edd88fcdd70078eb833a81.arw_cfa.npy,0.0011602068552747,False,0.0004413811257109,0.9793782830238342,0.0071034808643162,0.0005737921455875,0.9790984988212584,0.007833250798285,0.0009867395274341,0.968342661857605,0.0041631823405623,0.9523976802408324,0.9523976802408324,0.9537022739957994,-1.048386516488975e-10,0.0005060224211774,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
1341,1341,1341,35.9424370248,36.0444504056,0.853907075326,0.855752976665,1.0,0.0,-0.20000000298,0.0,1.0,-0.0,-0.000694692,0.98624,0.0135928,51200.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO51200_sha1=8d6284e04cc883f15443747c27b25c6ca63fc31e.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO51200_sha1=8d6284e04cc883f15443747c27b25c6ca63fc31e.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO51200_sha1=8d6284e04cc883f15443747c27b25c6ca63fc31e.arw_cfa.npy,0.0028102782089263,False,0.0009869472123682,0.96745502948761,0.016118561848998,0.0001497228222433,0.983684241771698,0.0177362728863954,0.0012470319634303,0.9642964005470276,0.0100144231691956,0.7274684418878199,0.7274684418878199,0.7447924192194186,-1.1500997061375529e-06,0.0004500601498875,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
1342,1342,1342,35.7011481768,35.7716584262,0.847786849708,0.849077800477,1.0,0.0,-0.10000000149,0.0,1.0,-0.10000000149,-0.00089328,0.987451,0.0135708,51200.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO51200_sha1=79af374221028e5827bd6d7a222b7e42e9c13965.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO51200_sha1=79af374221028e5827bd6d7a222b7e42e9c13965.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO51200_sha1=79af374221028e5827bd6d7a222b7e42e9c13965.arw_cfa.npy,0.0028386462945491,False,0.0002236427681054,0.9744793772697448,0.0161734018474817,7.217023085104302e-05,0.9835009574890136,0.01799988001585,0.0013692651409655,0.9587013125419616,0.0102037256583571,0.7001512630680905,0.7001512630680905,0.7218222471288867,-1.7977084780795849e-06,0.0005747517570853,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
1343,1343,1343,35.3846877009,35.5114662532,0.839057614276,0.84147574436,1.0,0.0,0.10000000149,0.0,1.0,-0.20000000298,-0.000764062,0.977879,0.0130414,64000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO64000_sha1=7cce5e7ffec90affe9708dfb5610b1ab83faee1d.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO64000_sha1=7cce5e7ffec90affe9708dfb5610b1ab83faee1d.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO64000_sha1=7cce5e7ffec90affe9708dfb5610b1ab83faee1d.arw_cfa.npy,0.002869727788493,False,0.0005868936423212,0.9727475047111512,0.0157861914485692,0.0004868594987783,0.9728808403015136,0.0172639824450016,0.0018581561744213,0.9435856938362122,0.0095889121294021,0.7365803671187687,0.7365803671187687,0.7606759243653497,7.599043616579593e-10,0.0007931820000521,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
1344,1344,1344,32.5591133877,32.5754034032,0.75266207618,0.753163659003,1.0,0.0,-0.0,0.0,1.0,-0.10000000149,-0.0007554,0.978813,0.0189546,128000.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO125_sha1=12d19677a0bc4366fbe0957adf12d56054ad788c.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO65535_sha1=6b2c6db5f7fa6c0055442add5e45041997237345.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO65535_sha1=6b2c6db5f7fa6c0055442add5e45041997237345.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_MuseeL-sticks-A7C_ISO65535_sha1=6b2c6db5f7fa6c0055442add5e45041997237345.arw_cfa.npy,0.010885109193623,False,0.03174664452672,0.9707539677619934,0.0227385405451059,0.0314259342849254,0.9748337864875792,0.0246345717459917,0.0328743942081928,0.9435600638389589,0.0149440271779894,0.35772225048334,0.35772225048334,-1.9117145090403067,-2.9731961603829404e-07,-0.0302064791321754,0.03125190746505524,0.06250381493011048,0.03125190746505524,0.06250381493011048,0.03125190746505524,0.06250381493011048,0.03125190746505524,0.06250381493011048
1345,1345,1345,45.8742287687,46.0472184968,0.99235326535,0.993335067456,1.0,0.0,-0.40000000596,0.0,1.0,-0.10000000149,0.000450335,0.973573,0.00229904,200.0,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_applebag_ISO160_sha1=a4b66371c9d5ef79533fe3e40ea3bb5f1b27633a.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_applebag_ISO160_sha1=a4b66371c9d5ef79533fe3e40ea3bb5f1b27633a.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_applebag_ISO200_sha1=a09fde81bebc80590261fe2fdd4f86abb08bfab9.arw.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_applebag_ISO200_sha1=a09fde81bebc80590261fe2fdd4f86abb08bfab9.arw_ccm.npy,/media/ryan/261c34c8-0dab-44cc-b782-b79032390c41/home/ryan/Pictures/RAWNIND/numpy/Bayer_applebag_ISO200_sha1=a09fde81bebc80590261fe2fdd4f86abb08bfab9.arw_cfa.npy,0.0002827457792591,False,0.0009408380137756,0.9726309776306152,0.0016051712445914,0.0006217583431862,0.9739808440208436,0.0023606456816196,-1.996412947846693e-06,0.9890939593315125,0.0009597321040928,0.9892647383746423,0.9892647383746423,0.9863132037145071,-3.0290631114482375e-10,0.0005185073823668,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524,0.03125190746505524
